record_id,created_utc,case_id,event_time,context,model_name,model_digest,feature_schema_digest,hash_algorithm,true_label_id,true_label_name,prediction_id,prediction_name,confidence,score_type,topk_predictions,features_digest,top_features,prev_hash,record_hash,sequence_id,window_id
CASE-20260330-153425-DIVERSIFIED-104,2026-03-30 16:15:19.068029+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.068029+00:00,"{'src_ip': '192.168.1.33', 'dst_ip': '192.168.1.193', 'src_port': 42781, 'dst_port': 445, 'proto': 'tcp', 'service': '-', 'conn_state': 'OTH'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,6,ransomware,6,ransomware,0.9999998806163122,max_class_probability,"[{'class_id': 6, 'class_name': 'ransomware', 'probability': 0.9999998806163122}, {'class_id': 3, 'class_name': 'injection', 'probability': 6.004695506966543e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 1.5538927202305456e-08}]",f8fc9b14af8ad65f8592fc8670e9fdb4ab203d7c3e8b7821877e2bd4da8957b5,"[{'feature': 'duration', 'value': 0.0, 'shap_value': 8.533980453574, 'abs_shap_value': 8.533980453574, 'sign': '+'}, {'feature': 'dst_port', 'value': 445.0, 'shap_value': 6.760885686749939, 'abs_shap_value': 6.760885686749939, 'sign': '+'}, {'feature': 'src_port', 'value': 42781.0, 'shap_value': 1.9533564194367496, 'abs_shap_value': 1.9533564194367496, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 103.0, 'shap_value': 1.7406500707907462, 'abs_shap_value': 1.7406500707907462, 'sign': '+'}, {'feature': 'conn_state', 'value': 'OTH', 'shap_value': 1.6454727182889515, 'abs_shap_value': 1.6652733751775965, 'sign': '+'}]",560fdde796d17ecdb9e04668789462a322f4d708957410bc94aa1aa7ac8e2981,7a67da045febf638fb6987bf33ab97da4700baec29dbebedd58a9182baf16f93,105,4
CASE-20260330-153425-DIVERSIFIED-105,2026-03-30 16:15:19.071429+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.071429+00:00,"{'src_ip': '192.168.1.37', 'dst_ip': '192.168.1.193', 'src_port': 42777, 'dst_port': 445, 'proto': 'tcp', 'service': '-', 'conn_state': 'OTH'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,6,ransomware,6,ransomware,0.9999998806163122,max_class_probability,"[{'class_id': 6, 'class_name': 'ransomware', 'probability': 0.9999998806163122}, {'class_id': 3, 'class_name': 'injection', 'probability': 6.004695506966543e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 1.5538927202305456e-08}]",5788e141502774a754c00d01935c9bff5d4b05f3fc6f6003c0c70e4086ec6d37,"[{'feature': 'duration', 'value': 0.0, 'shap_value': 8.533980453574, 'abs_shap_value': 8.533980453574, 'sign': '+'}, {'feature': 'dst_port', 'value': 445.0, 'shap_value': 6.760885686749939, 'abs_shap_value': 6.760885686749939, 'sign': '+'}, {'feature': 'src_port', 'value': 42777.0, 'shap_value': 1.9533564194367496, 'abs_shap_value': 1.9533564194367496, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 103.0, 'shap_value': 1.7406500707907462, 'abs_shap_value': 1.7406500707907462, 'sign': '+'}, {'feature': 'conn_state', 'value': 'OTH', 'shap_value': 1.6454727182889515, 'abs_shap_value': 1.6652733751775965, 'sign': '+'}]",7a67da045febf638fb6987bf33ab97da4700baec29dbebedd58a9182baf16f93,500dbcc245ed0883784950d7534e26ed13dcf77dde6609982c98fb4c0e907c57,106,4
CASE-20260330-153425-DIVERSIFIED-106,2026-03-30 16:15:19.074440+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.074440+00:00,"{'src_ip': '192.168.1.33', 'dst_ip': '192.168.1.193', 'src_port': 36243, 'dst_port': 445, 'proto': 'tcp', 'service': '-', 'conn_state': 'OTH'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,6,ransomware,6,ransomware,0.9999998805604877,max_class_probability,"[{'class_id': 6, 'class_name': 'ransomware', 'probability': 0.9999998805604877}, {'class_id': 4, 'class_name': 'normal', 'probability': 4.2762553653199625e-08}, {'class_id': 1, 'class_name': 'ddos', 'probability': 2.87054597907027e-08}]",e395ad28758b6a891cfd25db0e19f7cb31820b2635363bee6544f7cf468ebc03,"[{'feature': 'duration', 'value': 0.0, 'shap_value': 8.454037814398331, 'abs_shap_value': 8.454037814398331, 'sign': '+'}, {'feature': 'dst_port', 'value': 445.0, 'shap_value': 6.773500774109321, 'abs_shap_value': 6.773500774109321, 'sign': '+'}, {'feature': 'src_port', 'value': 36243.0, 'shap_value': 1.9341337517379853, 'abs_shap_value': 1.9341337517379853, 'sign': '+'}, {'feature': 'conn_state', 'value': 'OTH', 'shap_value': 1.7035137310297797, 'abs_shap_value': 1.7182855240880341, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 1136.0, 'shap_value': 1.6889894080440813, 'abs_shap_value': 1.6889894080440813, 'sign': '+'}]",500dbcc245ed0883784950d7534e26ed13dcf77dde6609982c98fb4c0e907c57,4f306a76e171020847bc3767bbb3d447d60a206d7b5f746146eb66fcb70e17ef,107,4
CASE-20260330-153425-DIVERSIFIED-107,2026-03-30 16:15:19.077440+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.077440+00:00,"{'src_ip': '192.168.1.37', 'dst_ip': '192.168.1.193', 'src_port': 36199, 'dst_port': 445, 'proto': 'tcp', 'service': '-', 'conn_state': 'OTH'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,6,ransomware,6,ransomware,0.9999998805604877,max_class_probability,"[{'class_id': 6, 'class_name': 'ransomware', 'probability': 0.9999998805604877}, {'class_id': 4, 'class_name': 'normal', 'probability': 4.2762553653199625e-08}, {'class_id': 1, 'class_name': 'ddos', 'probability': 2.87054597907027e-08}]",0b26c8baf82c5bc8f3a88c4e343f3ac10093fe2756b5b8c35af7f9031ae40c84,"[{'feature': 'duration', 'value': 0.0, 'shap_value': 8.454037814398331, 'abs_shap_value': 8.454037814398331, 'sign': '+'}, {'feature': 'dst_port', 'value': 445.0, 'shap_value': 6.773500774109321, 'abs_shap_value': 6.773500774109321, 'sign': '+'}, {'feature': 'src_port', 'value': 36199.0, 'shap_value': 1.9341337517379853, 'abs_shap_value': 1.9341337517379853, 'sign': '+'}, {'feature': 'conn_state', 'value': 'OTH', 'shap_value': 1.7035137310297797, 'abs_shap_value': 1.7182855240880341, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 1136.0, 'shap_value': 1.6889894080440813, 'abs_shap_value': 1.6889894080440813, 'sign': '+'}]",4f306a76e171020847bc3767bbb3d447d60a206d7b5f746146eb66fcb70e17ef,fdb03825b0720a5532ae7256ed8da28c53ef45a673d7f8c8082191107f8d5b13,108,4
CASE-20260330-153425-DIVERSIFIED-108,2026-03-30 16:15:19.079439+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.079439+00:00,"{'src_ip': '192.168.1.37', 'dst_ip': '192.168.1.193', 'src_port': 35641, 'dst_port': 445, 'proto': 'tcp', 'service': '-', 'conn_state': 'OTH'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,6,ransomware,6,ransomware,0.9999998805066582,max_class_probability,"[{'class_id': 6, 'class_name': 'ransomware', 'probability': 0.9999998805066582}, {'class_id': 4, 'class_name': 'normal', 'probability': 4.297187866633278e-08}, {'class_id': 1, 'class_name': 'ddos', 'probability': 3.172241329174573e-08}]",3969c582855805bc47282982fb893e40f08e6cda13d89bb97744bfebcca63791,"[{'feature': 'duration', 'value': 0.0, 'shap_value': 8.455058468481406, 'abs_shap_value': 8.455058468481406, 'sign': '+'}, {'feature': 'dst_port', 'value': 445.0, 'shap_value': 6.773500774109321, 'abs_shap_value': 6.773500774109321, 'sign': '+'}, {'feature': 'src_port', 'value': 35641.0, 'shap_value': 1.938675849940041, 'abs_shap_value': 1.938675849940041, 'sign': '+'}, {'feature': 'conn_state', 'value': 'OTH', 'shap_value': 1.7038322551066187, 'abs_shap_value': 1.7180551976721024, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 964.0, 'shap_value': 1.677676857017482, 'abs_shap_value': 1.677676857017482, 'sign': '+'}]",fdb03825b0720a5532ae7256ed8da28c53ef45a673d7f8c8082191107f8d5b13,e40e28e2a91109dfdecc048a1600a8b822acf3c65451b5616e68a4c29ff7f009,109,4
CASE-20260330-153425-DIVERSIFIED-109,2026-03-30 16:15:19.082440+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.082440+00:00,"{'src_ip': '192.168.1.37', 'dst_ip': '192.168.1.193', 'src_port': 38339, 'dst_port': 445, 'proto': 'tcp', 'service': '-', 'conn_state': 'OTH'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,6,ransomware,6,ransomware,0.9999998797117058,max_class_probability,"[{'class_id': 6, 'class_name': 'ransomware', 'probability': 0.9999998797117058}, {'class_id': 3, 'class_name': 'injection', 'probability': 3.7922531310799286e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 3.703066854805442e-08}]",073f3f9f965e1a37f3816f02da3b7e4dd7be58097b54d74d9f9e01e967c4957b,"[{'feature': 'duration', 'value': 0.0, 'shap_value': 8.460075525773645, 'abs_shap_value': 8.460075525773645, 'sign': '+'}, {'feature': 'dst_port', 'value': 445.0, 'shap_value': 6.780787820770457, 'abs_shap_value': 6.780787820770457, 'sign': '+'}, {'feature': 'src_port', 'value': 38339.0, 'shap_value': 1.9298681577803067, 'abs_shap_value': 1.9298681577803067, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 1205.0, 'shap_value': 1.7959103409964576, 'abs_shap_value': 1.7959103409964576, 'sign': '+'}, {'feature': 'conn_state', 'value': 'OTH', 'shap_value': 1.5842272943074451, 'abs_shap_value': 1.595806263360733, 'sign': '+'}]",e40e28e2a91109dfdecc048a1600a8b822acf3c65451b5616e68a4c29ff7f009,769e3e35a5d56b1b46ff25eb8a8b3a2daad3306547d97a87c3c0d564cc051b44,110,4
CASE-20260330-153425-DIVERSIFIED-110,2026-03-30 16:15:19.084439+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.084439+00:00,"{'src_ip': '192.168.1.37', 'dst_ip': '192.168.1.193', 'src_port': 38341, 'dst_port': 445, 'proto': 'tcp', 'service': '-', 'conn_state': 'OTH'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,6,ransomware,6,ransomware,0.9999998797117058,max_class_probability,"[{'class_id': 6, 'class_name': 'ransomware', 'probability': 0.9999998797117058}, {'class_id': 3, 'class_name': 'injection', 'probability': 3.7922531310799286e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 3.703066854805442e-08}]",6d826237c5e4357bce9244d8bec527d24d33c0461f4f4e9ca40e80f078c54682,"[{'feature': 'duration', 'value': 0.0, 'shap_value': 8.446384264894528, 'abs_shap_value': 8.446384264894528, 'sign': '+'}, {'feature': 'dst_port', 'value': 445.0, 'shap_value': 6.780950414223751, 'abs_shap_value': 6.780950414223751, 'sign': '+'}, {'feature': 'src_port', 'value': 38341.0, 'shap_value': 1.920541816528471, 'abs_shap_value': 1.920541816528471, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 1136.0, 'shap_value': 1.7208273942403947, 'abs_shap_value': 1.7208273942403947, 'sign': '+'}, {'feature': 'conn_state', 'value': 'OTH', 'shap_value': 1.6946229511891837, 'abs_shap_value': 1.7095008649816794, 'sign': '+'}]",769e3e35a5d56b1b46ff25eb8a8b3a2daad3306547d97a87c3c0d564cc051b44,a96eea74e4054b2d89bbc8645e4bb43dd6e1d53a08e7845c5ee6c19acda65a1d,111,4
CASE-20260330-153425-DIVERSIFIED-111,2026-03-30 16:15:19.087435+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.087435+00:00,"{'src_ip': '192.168.1.33', 'dst_ip': '192.168.1.193', 'src_port': 36321, 'dst_port': 445, 'proto': 'tcp', 'service': '-', 'conn_state': 'OTH'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,6,ransomware,6,ransomware,0.9999998796541685,max_class_probability,"[{'class_id': 6, 'class_name': 'ransomware', 'probability': 0.9999998796541685}, {'class_id': 4, 'class_name': 'normal', 'probability': 4.344593242236776e-08}, {'class_id': 1, 'class_name': 'ddos', 'probability': 3.044959922349131e-08}]",eacc17e8e37e40d82e8acceb7ffccef9815904b283eb3cb6756e5a82bab1cb03,"[{'feature': 'duration', 'value': 0.0, 'shap_value': 8.443645341349892, 'abs_shap_value': 8.443645341349892, 'sign': '+'}, {'feature': 'dst_port', 'value': 445.0, 'shap_value': 6.773338180656027, 'abs_shap_value': 6.773338180656027, 'sign': '+'}, {'feature': 'src_port', 'value': 36321.0, 'shap_value': 1.9409986313423762, 'abs_shap_value': 1.9409986313423762, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 1309.0, 'shap_value': 1.6955645299088142, 'abs_shap_value': 1.6955645299088142, 'sign': '+'}, {'feature': 'conn_state', 'value': 'OTH', 'shap_value': 1.6343555707212296, 'abs_shap_value': 1.6449935699648688, 'sign': '+'}]",a96eea74e4054b2d89bbc8645e4bb43dd6e1d53a08e7845c5ee6c19acda65a1d,a7d6dc149de6f4849a28f04e1614d621545671f3350168da717d2134c6977832,112,4
CASE-20260330-153425-DIVERSIFIED-112,2026-03-30 16:15:19.090433+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.090433+00:00,"{'src_ip': '192.168.1.33', 'dst_ip': '192.168.1.193', 'src_port': 33643, 'dst_port': 445, 'proto': 'tcp', 'service': '-', 'conn_state': 'OTH'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,6,ransomware,6,ransomware,0.9999998785259542,max_class_probability,"[{'class_id': 6, 'class_name': 'ransomware', 'probability': 0.9999998785259542}, {'class_id': 3, 'class_name': 'injection', 'probability': 4.138098625602749e-08}, {'class_id': 4, 'class_name': 'normal', 'probability': 3.983391484364776e-08}]",1a15d8b47a661cbaa9d069ce7cd443b76ea45f40f7d70b57a815fd4fec20c9c1,"[{'feature': 'duration', 'value': 0.0, 'shap_value': 8.471141563713465, 'abs_shap_value': 8.471141563713465, 'sign': '+'}, {'feature': 'dst_port', 'value': 445.0, 'shap_value': 6.769360170666391, 'abs_shap_value': 6.769360170666391, 'sign': '+'}, {'feature': 'src_port', 'value': 33643.0, 'shap_value': 1.9936525746736182, 'abs_shap_value': 1.9936525746736182, 'sign': '+'}, {'feature': 'conn_state', 'value': 'OTH', 'shap_value': 1.6448982987740732, 'abs_shap_value': 1.6524176322169437, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 1309.0, 'shap_value': 1.6126606638865215, 'abs_shap_value': 1.6126606638865215, 'sign': '+'}]",a7d6dc149de6f4849a28f04e1614d621545671f3350168da717d2134c6977832,7413f6c5b2f7dc5c7d7e176bdb9674748a0b7c21a84dd7b955d4e7b0ac79c23e,113,4
CASE-20260330-153425-DIVERSIFIED-113,2026-03-30 16:15:19.094433+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.094433+00:00,"{'src_ip': '192.168.1.33', 'dst_ip': '192.168.1.193', 'src_port': 36347, 'dst_port': 445, 'proto': 'tcp', 'service': '-', 'conn_state': 'OTH'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,6,ransomware,6,ransomware,0.9999998785232506,max_class_probability,"[{'class_id': 6, 'class_name': 'ransomware', 'probability': 0.9999998785232506}, {'class_id': 4, 'class_name': 'normal', 'probability': 4.385420402447279e-08}, {'class_id': 1, 'class_name': 'ddos', 'probability': 3.073574123875684e-08}]",94e05a9308fc0eb6374ea160a2bce184727626d3f18037b95fef126958e8c182,"[{'feature': 'duration', 'value': 0.0, 'shap_value': 8.440218028443395, 'abs_shap_value': 8.440218028443395, 'sign': '+'}, {'feature': 'dst_port', 'value': 445.0, 'shap_value': 6.773338180656027, 'abs_shap_value': 6.773338180656027, 'sign': '+'}, {'feature': 'src_port', 'value': 36347.0, 'shap_value': 1.9409986313423762, 'abs_shap_value': 1.9409986313423762, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 1229.0, 'shap_value': 1.6902604112257644, 'abs_shap_value': 1.6902604112257644, 'sign': '+'}, {'feature': 'conn_state', 'value': 'OTH', 'shap_value': 1.6343555707212296, 'abs_shap_value': 1.6449935699648688, 'sign': '+'}]",7413f6c5b2f7dc5c7d7e176bdb9674748a0b7c21a84dd7b955d4e7b0ac79c23e,36d5ceba9cd10cce30d29d1ad9be2e2f1da3ac5b683e3aa4ff0c15039789d649,114,4
CASE-20260330-153425-DIVERSIFIED-114,2026-03-30 16:15:19.098436+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.098436+00:00,"{'src_ip': '192.168.1.33', 'dst_ip': '192.168.1.193', 'src_port': 36371, 'dst_port': 445, 'proto': 'tcp', 'service': '-', 'conn_state': 'OTH'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,6,ransomware,6,ransomware,0.9999998785232506,max_class_probability,"[{'class_id': 6, 'class_name': 'ransomware', 'probability': 0.9999998785232506}, {'class_id': 4, 'class_name': 'normal', 'probability': 4.385420402447279e-08}, {'class_id': 1, 'class_name': 'ddos', 'probability': 3.073574123875684e-08}]",07b14e866cd303bb3cd993199dec6513b511ef3d0097b3a2a59b399d9c34b0b5,"[{'feature': 'duration', 'value': 0.0, 'shap_value': 8.440218028443395, 'abs_shap_value': 8.440218028443395, 'sign': '+'}, {'feature': 'dst_port', 'value': 445.0, 'shap_value': 6.773338180656027, 'abs_shap_value': 6.773338180656027, 'sign': '+'}, {'feature': 'src_port', 'value': 36371.0, 'shap_value': 1.9409986313423762, 'abs_shap_value': 1.9409986313423762, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 1229.0, 'shap_value': 1.6902604112257644, 'abs_shap_value': 1.6902604112257644, 'sign': '+'}, {'feature': 'conn_state', 'value': 'OTH', 'shap_value': 1.6343555707212296, 'abs_shap_value': 1.6449935699648688, 'sign': '+'}]",36d5ceba9cd10cce30d29d1ad9be2e2f1da3ac5b683e3aa4ff0c15039789d649,af0e4ea0a4456b18233b56c7cc80796e0313890fd4f6e06693e1694680fd943c,115,4
CASE-20260330-153425-DIVERSIFIED-115,2026-03-30 16:15:19.101344+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.101344+00:00,"{'src_ip': '192.168.1.33', 'dst_ip': '192.168.1.193', 'src_port': 35781, 'dst_port': 445, 'proto': 'tcp', 'service': '-', 'conn_state': 'OTH'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,6,ransomware,6,ransomware,0.9999998779867336,max_class_probability,"[{'class_id': 6, 'class_name': 'ransomware', 'probability': 0.9999998779867336}, {'class_id': 4, 'class_name': 'normal', 'probability': 4.2762553543139314e-08}, {'class_id': 1, 'class_name': 'ddos', 'probability': 3.614301677431134e-08}]",ee61717da6d3a83a7a913ab8dc03440dd780d1b7235ac3b18c87a7ce8ac7de6f,"[{'feature': 'duration', 'value': 0.0, 'shap_value': 8.453995101533653, 'abs_shap_value': 8.453995101533653, 'sign': '+'}, {'feature': 'dst_port', 'value': 445.0, 'shap_value': 6.773500774109321, 'abs_shap_value': 6.773500774109321, 'sign': '+'}, {'feature': 'src_port', 'value': 35781.0, 'shap_value': 1.934032435858077, 'abs_shap_value': 1.934032435858077, 'sign': '+'}, {'feature': 'conn_state', 'value': 'OTH', 'shap_value': 1.7035578298602332, 'abs_shap_value': 1.718329622918488, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 1136.0, 'shap_value': 1.6890393730011477, 'abs_shap_value': 1.6890393730011477, 'sign': '+'}]",af0e4ea0a4456b18233b56c7cc80796e0313890fd4f6e06693e1694680fd943c,daf8ee265767ba10f1d55fbc3dee31aea3278628b660de647d00c6884f514a45,116,4
CASE-20260330-153425-DIVERSIFIED-116,2026-03-30 16:15:19.105341+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.105341+00:00,"{'src_ip': '192.168.1.33', 'dst_ip': '192.168.1.193', 'src_port': 45715, 'dst_port': 445, 'proto': 'tcp', 'service': '-', 'conn_state': 'OTH'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,6,ransomware,6,ransomware,0.9999998775693505,max_class_probability,"[{'class_id': 6, 'class_name': 'ransomware', 'probability': 0.9999998775693505}, {'class_id': 3, 'class_name': 'injection', 'probability': 5.856620529750545e-08}, {'class_id': 7, 'class_name': 'scanning', 'probability': 2.171719548538162e-08}]",1710491d6004ff814e3cda8be466b0b50394be10bba9f94e76e932ca2c26b398,"[{'feature': 'duration', 'value': 0.0, 'shap_value': 8.567374090622662, 'abs_shap_value': 8.567374090622662, 'sign': '+'}, {'feature': 'dst_port', 'value': 445.0, 'shap_value': 6.727560678011593, 'abs_shap_value': 6.727560678011593, 'sign': '+'}, {'feature': 'src_port', 'value': 45715.0, 'shap_value': 1.9850039030622546, 'abs_shap_value': 1.9850039030622546, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 105.0, 'shap_value': 1.7675587050859074, 'abs_shap_value': 1.7675587050859074, 'sign': '+'}, {'feature': 'conn_state', 'value': 'OTH', 'shap_value': 1.665476684388281, 'abs_shap_value': 1.6805984787918449, 'sign': '+'}]",daf8ee265767ba10f1d55fbc3dee31aea3278628b660de647d00c6884f514a45,1dd2323c17beed1cfe2acbfe4333b4c59fdf374962bf081088af96c45ed6cfab,117,4
CASE-20260330-153425-DIVERSIFIED-117,2026-03-30 16:15:19.108347+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.108347+00:00,"{'src_ip': '192.168.1.37', 'dst_ip': '192.168.1.193', 'src_port': 35641, 'dst_port': 445, 'proto': 'tcp', 'service': '-', 'conn_state': 'OTH'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,6,ransomware,6,ransomware,0.9999998775310251,max_class_probability,"[{'class_id': 6, 'class_name': 'ransomware', 'probability': 0.9999998775310251}, {'class_id': 4, 'class_name': 'normal', 'probability': 4.3445932330125806e-08}, {'class_id': 1, 'class_name': 'ddos', 'probability': 3.3485946774755344e-08}]",6b350a693358cc905039597aab342a4ae885527d9ff255425e945dd13644c4f0,"[{'feature': 'duration', 'value': 0.0, 'shap_value': 8.447116729241698, 'abs_shap_value': 8.447116729241698, 'sign': '+'}, {'feature': 'dst_port', 'value': 445.0, 'shap_value': 6.773338180656027, 'abs_shap_value': 6.773338180656027, 'sign': '+'}, {'feature': 'src_port', 'value': 35641.0, 'shap_value': 1.9469351705566162, 'abs_shap_value': 1.9469351705566162, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 1309.0, 'shap_value': 1.686443929134374, 'abs_shap_value': 1.686443929134374, 'sign': '+'}, {'feature': 'conn_state', 'value': 'OTH', 'shap_value': 1.6332170477636243, 'abs_shap_value': 1.6442050553766818, 'sign': '+'}]",1dd2323c17beed1cfe2acbfe4333b4c59fdf374962bf081088af96c45ed6cfab,80d30193d675d72d5b2fc519fdce79aa3ed494e37b7fe64dffd47ccbe5f68dbe,118,4
